,Agent,Value,Consumption,i_a,m
361,S361,8.868350270807973,1.9759314717048306,0.25,0.5
362,S362,7.372075161422498,1.7266953947707033,0.25,0.5
363,S363,12.477130100548276,2.9552366421941536,0.25,0.5
364,S364,-2.895506977056324,3.645405051013589,0.25,0.5
365,S365,-0.9049631911841929,6.581008773381277,0.25,0.5
366,S366,1.0557297596190902,8.38978124228443,0.25,0.5
367,S367,-3.6898174961196863,2.836124528757651,0.25,0.5
368,S368,9.907279996413362,2.2843178605208716,0.25,0.5
369,S369,-0.8789290318421257,6.586125522109659,0.25,0.5
370,S370,3.636140923749536,15.475742425211138,0.25,0.5
371,S371,3.710901051287693,15.474699510635414,0.25,0.5
372,S372,3.1445114285768683,14.1839211356417,0.25,0.5
373,S373,0.2907765714974784,8.699698699076038,0.25,0.5
374,S374,-0.7514338306248423,24.694828185439363,0.25,0.5
375,S375,-4.129538581382613,11.583760121541102,0.25,0.5
376,S376,-3.8914810734259477,12.46705473192245,0.25,0.5
377,S377,-1.1378359929924269,22.58854872454759,0.25,0.5
378,S378,0.11315082140721855,8.101673715475,0.25,0.5
379,S379,-4.085896785761776,11.586721782153015,0.25,0.5
380,S380,-4.387947761104898,1.8956825410030682,0.25,0.5
381,S381,-4.35761909193204,1.894701341308596,0.25,0.5
382,S382,1.7418113548196739,5.098156593678616,0.25,0.5
383,S383,-4.138323375262548,2.0394778658094994,0.25,0.5
384,S384,-7.636168339968961,2.4596419500528017,0.25,0.5
385,S385,-1.820928606022124,10.24023044060671,0.25,0.5
386,S386,-7.4321140600104245,2.502404687407401,0.25,0.5
387,S387,-2.830076456926587,7.821317745685107,0.25,0.5
388,S388,2.844411321158928,6.282766575988189,0.25,0.5
389,S389,-1.798962552732192,10.240052861934279,0.25,0.5
390,S390,36.54165123761365,30.310379698588775,0.25,0.5
391,S391,36.57804504204184,30.310379698588775,0.25,0.5
392,S392,-12.66218805332207,1.1120365133931638,0.25,0.5
393,S393,-6.4704306306375505,5.7832401981969985,0.25,0.5
394,S394,46.85804236951958,30.310379698588775,0.25,0.5
395,S395,-8.179033971158738,0.6077181925800663,0.25,0.5
396,S396,4.125151104620856,2.9201601312882053,0.25,0.5
397,S397,-2.2122606096376525,6.638734521659834e-06,0.25,0.5
398,S398,-15.214241101095629,1.1120384666580323,0.25,0.5
399,S399,-8.08242961276712,0.6091691512526602,0.25,0.5
400,S400,-4.880707682502372,6.010298068338562,0.25,0.5
401,S401,-3.9628860249649316,6.023586739401326,0.25,0.5
402,S402,-7.0012303972103656,3.2882896503549346,0.25,0.5
403,S403,4.94814725927403,20.93566021496524,0.25,0.5
404,S404,-2.431984930044278,4.675469944512211,0.25,0.5
405,S405,-1.1642535285112334,9.464859315236787,0.25,0.5
406,S406,8.43739538379645,19.195827786374167,0.25,0.5
