,Agent,Value,Consumption,i_a,m
138,S138,-6.127974190806199,2.4605698806723715,0.0,0.0
139,S139,-13.784495507887561,2.0122105326201423,0.0,0.0
140,S140,-21.145267917324833,0.34047170852836667,0.0,0.0
141,S141,-24.160572769729498,0.34047198901847137,0.0,0.0
142,S142,-24.614054074012866,0.9238717240635992,0.0,0.0
143,S143,-24.84389225818844,0.34047233118491926,0.0,0.0
144,S144,-25.50374919860728,0.3404696836504987,0.0,0.0
145,S145,-138.17920073494747,0.3983816193314766,0.0,0.0
146,S146,-33.12126381365447,0.34047297192100284,0.0,0.0
147,S147,-37929.90854303265,0.005620724891352075,0.0,0.0
148,S148,-45.55674482328164,0.6778457163535201,0.0,0.0
149,S149,-3788600.9129872946,0.0010219109837401308,0.0,0.0
150,S150,-3.5085065156015705,2.384510372135766,0.0,0.0
151,S151,-0.4640425078277195,2.419032934905455,0.0,0.0
152,S152,-2.562449797874728,2.7348351081803557,0.0,0.0
153,S153,-3.7965409712058555,1.9637482067533258,0.0,0.0
154,S154,-12.07568888943612,2.0517948599806606,0.0,0.0
155,S155,-12.686514213972004,2.39777558099811,0.0,0.0
156,S156,-8.754556507297668,2.2793974367407452,0.0,0.0
157,S157,-7.51477185213213,3.415608805722785,0.0,0.0
158,S158,0.20671838177358792,2.5033594360553844,0.0,0.0
159,S159,-8.221369769944655,2.633601587599049,0.0,0.0
160,S160,-68.4223206570119,0.028287364464359314,0.0,0.0
161,S161,-55.06669400421892,0.028287364464359314,0.0,0.0
162,S162,-48.870314769957055,0.6308446477943047,0.0,0.0
163,S163,-23.941277647745757,0.028287364464359314,0.0,0.0
164,S164,-87.87148930766686,0.028287364464359314,0.0,0.0
165,S165,-27.645209046775097,0.9562593928076213,0.0,0.0
166,S166,-23.836324573723953,0.028287364464359314,0.0,0.0
167,S167,-53.58306846942373,0.6314670704203781,0.0,0.0
168,S168,-18.843416040354274,1.4884163744877117,0.0,0.0
169,S169,-23.18540926619954,1.0747444434813702,0.0,0.0
170,S170,-2.8084161643871832,3.0163114697792253,0.0,0.0
171,S171,-1.2497702749609183,3.14041376258544,0.0,0.0
172,S172,-0.7353704499616978,4.4841525935048,0.0,0.0
173,S173,-4.115630080237833,1.728401272408137,0.0,0.0
174,S174,-5.182693244525472,2.554176351602103,0.0,0.0
175,S175,-6.230586141637467,2.374643225267853,0.0,0.0
176,S176,-5.047711542026804,1.6782764893837918,0.0,0.0
177,S177,-1.7318749180362096,4.805568173159899,0.0,0.0
178,S178,-1.028749984300818,2.5150566061143986,0.0,0.0
179,S179,-3.9903755492904858,2.5072489179003656,0.0,0.0
180,S180,-10.994671109046214,1.0788982501709479,0.0,0.0
181,S181,-13.564087735998335,1.018240294756342,0.0,0.0
182,S182,-9.53154338786107,1.6675269541321753,0.0,0.0
183,S183,-8.675384760829115,1.348873874379464,0.0,0.0
