,Agent,Value,Consumption,i_a,m
388,S388,-2.6211723390573285,1.2136506810965084,0.45,0.9
389,S389,-4.648623275793955,1.2870839565840848,0.45,0.9
390,S390,-6.2612941937052815,4.480198110062234,0.45,0.9
391,S391,-6.201453248677478,4.484666977992818,0.45,0.9
392,S392,79.07038377557754,89.81187384039504,0.45,0.9
393,S393,-12.518135603711322,0.9983351499134933,0.45,0.9
394,S394,-3.058912441792006,3.8740606109596794,0.45,0.9
395,S395,6.993475518967391,4.132596126074433,0.45,0.9
396,S396,-4.564749416556348,1.0116236229075868,0.45,0.9
397,S397,88.41841397292082,95.2888912967,0.45,0.9
398,S398,-1.829820860899466,4.452473410278986,0.45,0.9
399,S399,7.064315062669802,4.140658099691625,0.45,0.9
400,S400,-9.530123528255272,0.8800765264914527,0.45,0.9
401,S401,-6.436797910108249,0.9555944862353658,0.45,0.9
402,S402,-12.255932686245313,0.5656096336027896,0.45,0.9
403,S403,-7.143524156712653,1.8027489021732463,0.45,0.9
404,S404,-8.764007629914992,0.8691145888484691,0.45,0.9
405,S405,-8.787369051450332,0.5708112051156268,0.45,0.9
406,S406,-4.728870717935138,1.7647790318145573,0.45,0.9
407,S407,-8.272113278784746,0.6661826091046436,0.45,0.9
408,S408,-7.19881902763044,0.6463540059614574,0.45,0.9
409,S409,-6.7852213113654605,0.6661828346583984,0.45,0.9
410,S410,3.16419412152588,1.9934099740691267,0.45,0.9
411,S411,-0.9386007940797083,3.2598661702310046,0.45,0.9
412,S412,1.1178894495728315,2.1545769193769195,0.45,0.9
413,S413,2.624203005582349,1.1013120285366234,0.45,0.9
414,S414,-1.9405279199503989,5.612229219114178,0.45,0.9
415,S415,-5.985700976393985,1.4780630981631173,0.45,0.9
416,S416,-10.604009516694504,1.451034620717758,0.45,0.9
417,S417,-7.298876502775697,4.295617831800703,0.45,0.9
418,S418,-4.001828085159122,1.1748914139700424,0.45,0.9
419,S419,-11.9934480148643,1.2956169052597355,0.45,0.9
420,S420,-6.7291977174048325,0.6749753983560005,0.45,0.9
421,S421,-16.412938208670806,0.5127807658381498,0.45,0.9
422,S422,-0.32524294160832734,1.470857282095113,0.45,0.9
423,S423,-5.743131534249053,0.6307908137751679,0.45,0.9
424,S424,-5.597290598755324,0.6850166363991516,0.45,0.9
425,S425,1.900581485559846,1.8868951978098583,0.45,0.9
426,S426,-10.732878067485832,0.5031351767118458,0.45,0.9
427,S427,-5.960612129393956,1.307067862110377,0.45,0.9
428,S428,-5.181085940870532,2.1543940679327287,0.45,0.9
429,S429,-3.9014796274086727,2.069455316080411,0.45,0.9
430,S430,-3.2758222843614497,1.453483311872601,0.45,0.9
431,S431,-0.5534748343712351,1.5872630062630215,0.45,0.9
432,S432,-5.022954806447805,1.169881228401379,0.45,0.9
433,S433,-4.16118146266674,1.162791171785496,0.45,0.9
434,S434,-1.819786966699049,1.4391505122202028,0.45,0.9
435,S435,-4.160894774638789,0.9687641505547743,0.45,0.9
436,S436,0.6359682394674187,1.2228080193905855,0.45,0.9
437,S437,-0.9845473968048373,1.1752751848329768,0.45,0.9
438,S438,-2.587778471686204,1.070891235748935,0.45,0.9
439,S439,-1.0824288561696407,1.0627308306769014,0.45,0.9
440,S440,-12.189415323815314,0.046563794992416745,0.45,0.9
441,S441,-5.732965732003628,0.046563794992416745,0.45,0.9
442,S442,-10.964965267330575,0.24091524595033004,0.45,0.9
443,S443,-15.231214501448607,0.046563794992416745,0.45,0.9
444,S444,-12.604860461423781,0.046563794992416745,0.45,0.9
445,S445,-13.295325961384012,0.3218892247605798,0.45,0.9
446,S446,-7.753452753440715,0.046563794992416745,0.45,0.9
447,S447,-5.163812930219615,0.3026891057101249,0.45,0.9
448,S448,-5.271456822015384,0.40905716792996116,0.45,0.9
449,S449,-5.793912427924828,0.41636846358946455,0.45,0.9
450,S450,-6.30551934625932,1.14874980262307,0.45,0.9
451,S451,-10.009073049767613,1.0498407294232632,0.45,0.9
452,S452,-6.005175863148559,1.2534441827126335,0.45,0.9
453,S453,-6.920316824378621,1.0734912358833752,0.45,0.9
454,S454,0.4028088647257006,1.0973796214543527,0.45,0.9
455,S455,0.7272146555938741,1.105159235887899,0.45,0.9
456,S456,-2.471622235154028,1.0293653086188956,0.45,0.9
457,S457,-1.9976668368437385,1.0871033650451447,0.45,0.9
458,S458,-10.954814593665319,1.055217870219351,0.45,0.9
459,S459,-2.0977971207828316,1.0526836244954914,0.45,0.9
