,Agent,Value,Consumption,i_a,m
133,S133,-0.883518676510155,7.480404736912868,0.25,0.5
134,S134,-6.054256805605588,11.685160563132639,0.25,0.5
135,S135,-9.707137558373745,3.020895291946463,0.25,0.5
136,S136,-4.959038369774122,11.778111859912313,0.25,0.5
137,S137,-8.57294637396856,2.944103220860843,0.25,0.5
138,S138,-3.689683910288476,2.5065192064616943,0.25,0.5
139,S139,-8.57294637396856,2.944103220860843,0.25,0.5
140,S140,-6.2718306640669015,1.3828204907799755,0.25,0.5
141,S141,-5.620852659367533,1.3692292394231826,0.25,0.5
142,S142,0.7691406981313096,4.667281629497033,0.25,0.5
143,S143,-6.2718306640669015,1.3828204907799755,0.25,0.5
144,S144,-9.998209437039113,1.7847013582320874,0.25,0.5
145,S145,-4.728094580913066,6.6613683304193385,0.25,0.5
146,S146,-9.588256970371303,1.7730632556080645,0.25,0.5
147,S147,-4.3066718004693065,6.803932251237357,0.25,0.5
148,S148,1.4465974175583305,4.662293620287372,0.25,0.5
149,S149,-4.3066718004693065,6.803932251237357,0.25,0.5
150,S150,-7.247916235596335,5.093965971331323,0.25,0.5
151,S151,-6.631499225681695,5.117789264526144,0.25,0.5
152,S152,-6.6358472438820355,6.606308701769505,0.25,0.5
153,S153,-7.454483994283698,4.739861607206512,0.25,0.5
154,S154,-0.8367019936648983,2.9925402182624823,0.25,0.5
155,S155,-0.09203296560976193,3.6536848488337235,0.25,0.5
156,S156,0.14479038582802584,2.887645872860585,0.25,0.5
157,S157,1.399876917060969,3.922011835440413,0.25,0.5
158,S158,-6.283286603633838,6.116222807714177,0.25,0.5
159,S159,1.086381188781289,3.7096851967779716,0.25,0.5
160,S160,-5.062233133453555,3.415942773533104,0.25,0.5
161,S161,-1.7579276517628837,2.6118097864109435,0.25,0.5
162,S162,-3.701366087610587,3.909580378397594,0.25,0.5
163,S163,-6.6338749819701945,1.2563306632121332,0.25,0.5
164,S164,-8.818283925623964,4.5115930076065025,0.25,0.5
165,S165,-9.179386865014386,2.109350678149028,0.25,0.5
166,S166,-7.987179509682677,1.793884316951436,0.25,0.5
167,S167,-5.342530512793048,6.025220765527409,0.25,0.5
168,S168,-1.9169133497014466,1.6053733422839562,0.25,0.5
169,S169,-7.3693415582506585,2.1457683054560714,0.25,0.5
170,S170,-3.14777607000829,7.578377276488548,0.25,0.5
171,S171,-3.8938787936986223,7.55566775642277,0.25,0.5
172,S172,-3.029155756239698,7.840696266436553,0.25,0.5
173,S173,0.19453788609585576,16.1781600354855,0.25,0.5
174,S174,3.713235147571328,4.272895443794017,0.25,0.5
175,S175,7.3432388442176535,7.544317801489872,0.25,0.5
176,S176,5.573381549777592,7.295585893581396,0.25,0.5
177,S177,2.5148746757101748,4.379633650594918,0.25,0.5
178,S178,-0.36441742138482525,16.96219227344083,0.25,0.5
179,S179,5.9199742605754775,7.613310107377943,0.25,0.5
180,S180,0.37490063666270323,6.154699562566667,0.25,0.5
181,S181,-3.1260713442766956,5.85308848832313,0.25,0.5
182,S182,5.006393066657708,13.178432809270594,0.25,0.5
183,S183,-2.7931294646443297,2.6499804597317156,0.25,0.5
184,S184,0.37490063666270323,6.154699562566667,0.25,0.5
185,S185,-1.3287202995710965,4.157898096064196,0.25,0.5
186,S186,-6.101199297956825,2.5892849290410838,0.25,0.5
187,S187,1.5123577628842746,13.291708156088095,0.25,0.5
188,S188,-4.466018007683542,3.9920998095775535,0.25,0.5
189,S189,-4.466018007683542,3.9920998095775535,0.25,0.5
190,S190,-6.395780726761001,8.489061385313278,0.25,0.5
191,S191,-6.0860689496405485,8.511403269715444,0.25,0.5
192,S192,-7.737307419070286,4.383575700613188,0.25,0.5
193,S193,-4.7925590667791464,14.123727290079493,0.25,0.5
194,S194,-6.395780726761001,8.489061385313278,0.25,0.5
195,S195,-6.952711370110066,5.303990587126424,0.25,0.5
196,S196,-4.453146963829848,14.143944074130943,0.25,0.5
197,S197,-7.416409319904001,4.4153688717070745,0.25,0.5
198,S198,-6.597779179973988,5.432253156832692,0.25,0.5
199,S199,-6.597779179973988,5.432253156832692,0.25,0.5
200,S200,-5.501959651235282,6.51495446180792,0.25,0.5
201,S201,-5.127564643498388,6.525550048619788,0.25,0.5
202,S202,-3.052198373746047,17.32029004423871,0.25,0.5
203,S203,-6.236090472429327,5.008569380030622,0.25,0.5
204,S204,-0.1075466365547666,4.007180454567514,0.25,0.5
205,S205,1.5357716686570602,7.666220071163337,0.25,0.5
206,S206,-0.3359884863528779,3.3374020428928417,0.25,0.5
207,S207,4.002937744477498,10.47976491853807,0.25,0.5
208,S208,-4.198812993419388,11.729892021734605,0.25,0.5
209,S209,2.1033008140907876,7.733820463160225,0.25,0.5
210,S210,12.482892288776823,17.187123374977787,0.25,0.5
211,S211,8.275174653234249,17.70005317490985,0.25,0.5
212,S212,7.09267105864231,9.263309465207092,0.25,0.5
213,S213,7.664246044282747,10.196642507958485,0.25,0.5
214,S214,5.428022319054568,35.33966084522458,0.25,0.5
215,S215,-2.0052115518940132,11.306627627022479,0.25,0.5
216,S216,-2.207062716497709,19.328862604178376,0.25,0.5
217,S217,-2.373823176727246,12.550380898380135,0.25,0.5
218,S218,0.6064256839323316,6.081409184511729,0.25,0.5
219,S219,-4.5511958167552455,11.011914894642366,0.25,0.5
220,S220,-5.530025944388063,2.296247281942383,0.25,0.5
221,S221,-6.37250031070467,2.3204454636610214,0.25,0.5
222,S222,-3.014922958777511,4.7044527882456615,0.25,0.5
223,S223,-4.5675200955849835,3.0825222886193107,0.25,0.5
224,S224,-5.530025944388063,2.296247281942383,0.25,0.5
225,S225,-0.8900453468415557,7.865450663555744,0.25,0.5
226,S226,-5.414532958379624,3.021208117633674,0.25,0.5
227,S227,-3.8135542141551495,4.663272120512853,0.25,0.5
228,S228,-1.718912144349706,7.832425305028696,0.25,0.5
229,S229,-1.718912144349706,7.832425305028696,0.25,0.5
230,S230,13.438794426966473,3.7337682098380616,0.25,0.5
231,S231,18.023496961046,3.7086041126429174,0.25,0.5
232,S232,5.9730432615220685,1.6967187751781965,0.25,0.5
233,S233,20.29280123236944,7.053953779946168,0.25,0.5
234,S234,7.6492290206538565,4.709205942714413,0.25,0.5
235,S235,3.4471241567424213,3.848042747914638,0.25,0.5
236,S236,19.863856187140158,11.068621531996389,0.25,0.5
237,S237,6.083657050450052,2.2617744019614205,0.25,0.5
238,S238,13.73982942488111,1.7633393427184743,0.25,0.5
239,S239,7.7525447720863925,3.633174200172896,0.25,0.5
240,S240,-4.479529896263496,2.0923357343036395,0.25,0.5
241,S241,-3.6946183476744645,2.1013913769724573,0.25,0.5
242,S242,-3.35262455930587,2.532916343723026,0.25,0.5
243,S243,-3.4750263728832187,2.644919177619983,0.25,0.5
244,S244,-2.8675128475803033,1.869482389213621,0.25,0.5
245,S245,-0.3130755574920582,2.8957071525916898,0.25,0.5
246,S246,-1.0121211236843033,2.286773838723849,0.25,0.5
247,S247,-0.6171663049436986,2.2915436498806634,0.25,0.5
248,S248,-1.3319903780785083,3.366120925543557,0.25,0.5
249,S249,0.5887963247994616,2.9094917462493872,0.25,0.5
250,S250,-4.365772154813334,13.368788298598162,0.25,0.5
251,S251,-3.933147653555122,13.39354011651656,0.25,0.5
252,S252,-3.961472716286906,15.311915444888259,0.25,0.5
253,S253,-1.9915873260995314,22.74006896863704,0.25,0.5
254,S254,-3.140913809943745,11.813910838347462,0.25,0.5
255,S255,0.07110598781942556,22.890673587846326,0.25,0.5
256,S256,-0.19935912942645917,19.57718445088181,0.25,0.5
257,S257,-2.2302732412215636,13.544872940349537,0.25,0.5
258,S258,-0.7487338426661454,26.60612411818403,0.25,0.5
259,S259,0.5969338858355142,22.884594881109976,0.25,0.5
260,S260,-1.7205707589220587,0.7848809300951669,0.25,0.5
261,S261,-4.1406014798740465,0.7206227287932669,0.25,0.5
262,S262,9.587987808667169,3.7917067411366845,0.25,0.5
263,S263,-1.6798183887519627,0.7659188077666941,0.25,0.5
264,S264,-9.027706395482287,1.1427020696029901,0.25,0.5
265,S265,0.18643134878331202,8.329893961003597,0.25,0.5
266,S266,-9.963535931441285,1.2394421348738869,0.25,0.5
267,S267,-2.287276168321989,6.066723227247081,0.25,0.5
268,S268,8.841836464105393,4.262944403978432,0.25,0.5
269,S269,-0.9522818204387118,8.295967358313339,0.25,0.5
270,S270,0.4015140716726644,12.429438395685125,0.25,0.5
271,S271,-0.8075058575689908,12.52076989602532,0.25,0.5
272,S272,-5.007678253538735,4.299728172859627,0.25,0.5
273,S273,15.877112520790686,26.38593807018374,0.25,0.5
274,S274,14.617571889245685,3.483032350601526,0.25,0.5
275,S275,6.624744323107178,6.661064667440979,0.25,0.5
276,S276,21.661140268464614,24.897511592004104,0.25,0.5
277,S277,2.873909702928385,1.8505783546762882,0.25,0.5
278,S278,-3.001106851547176,9.150127583342003,0.25,0.5
279,S279,4.19804876720754,7.434419590634262,0.25,0.5
