,Agent,Value,Consumption,i_a,m
386,S386,-187782.86039622565,0.0042431024852824005,0.0,0.0
387,S387,-25.207010617252415,34.80997906230634,0.0,0.0
388,S388,-132228.25301469938,0.044057644279878815,0.0,0.0
389,S389,-167167.77972489395,0.04043005408227839,0.0,0.0
390,S390,0.0766265382211262,5.150060555970201,0.0,0.0
391,S391,1.9874624298894232,5.309899940054806,0.0,0.0
392,S392,-1.1901228958283419,3.9017677356239973,0.0,0.0
393,S393,2.2867855401780477,7.815764131254358,0.0,0.0
394,S394,-20.135392419163793,5.999917522432931,0.0,0.0
395,S395,-15.108893149930651,5.197360945586755,0.0,0.0
396,S396,-9.641504325155255,11.170313129903843,0.0,0.0
397,S397,-16.145708589676094,3.5753843901536224,0.0,0.0
398,S398,2.231655941343128,5.679267268027963,0.0,0.0
399,S399,-11.55276865016833,5.438522349039661,0.0,0.0
400,S400,-9.780368120601421,9.448665873220996,0.0,0.0
401,S401,-9.844308154933628,9.44191120081935,0.0,0.0
402,S402,-10.64717118260481,8.94626213946051,0.0,0.0
403,S403,-15.911394972210296,7.424118450847774,0.0,0.0
404,S404,3.601578451161377,9.528249678925938,0.0,0.0
405,S405,0.5108375874658022,5.157770287476231,0.0,0.0
406,S406,0.9675889867060574,5.702923510161578,0.0,0.0
407,S407,2.733332889444316,8.420851659566083,0.0,0.0
408,S408,-16.53869344539947,4.795912058354403,0.0,0.0
409,S409,0.4696674898546518,5.155038758564543,0.0,0.0
410,S410,-9657.258296568909,0.23995859657760524,0.0,0.0
411,S411,-9657.56430235279,0.24005759462533344,0.0,0.0
412,S412,-9677.180853135216,0.23995622678707576,0.0,0.0
413,S413,69.87213157710096,47.72905454462568,0.0,0.0
414,S414,-6673.007531503102,0.3016478264059001,0.0,0.0
415,S415,63.99348512285923,44.55532223833782,0.0,0.0
416,S416,70.78656382235748,47.72905454462568,0.0,0.0
417,S417,-6686.40281018737,0.2851166125138943,0.0,0.0
418,S418,63.04715404306995,44.55532223833782,0.0,0.0
419,S419,63.987847486274646,44.55532223833782,0.0,0.0
420,S420,3.030631888595256,3.3252205560762125,0.0,0.0
421,S421,2.790296329530825,3.310825004212614,0.0,0.0
422,S422,6.756837819998516,7.635494606359063,0.0,0.0
423,S423,2.529647834579582,2.8388138311957807,0.0,0.0
424,S424,-304.6986238656501,2.298998537330475,0.0,0.0
425,S425,-9737.71677529826,0.2316009935694711,0.0,0.0
426,S426,-9898.54830579956,0.21253956134505456,0.0,0.0
427,S427,-299.94199606485836,5.113589578426029,0.0,0.0
428,S428,5.112664644719656,5.904014607350641,0.0,0.0
429,S429,-9739.704099199469,0.2320934954252542,0.0,0.0
430,S430,-77787643.54704227,0.003421406833536633,0.0,0.0
431,S431,-77802275.49257539,0.0034202618259470906,0.0,0.0
432,S432,-83340274.41979823,0.001034720927254014,0.0,0.0
433,S433,-49.007681967268574,17.877650776992148,0.0,0.0
434,S434,-25.467369529025955,3.760922103494449,0.0,0.0
435,S435,-14.072756931803557,3.206603277168095,0.0,0.0
436,S436,-7.293977266107406,19.351752367107387,0.0,0.0
437,S437,-30.538598606017523,1.403466795694249,0.0,0.0
438,S438,-55.8327140123329,3.1657439476653804,0.0,0.0
439,S439,-14.123282017557846,3.20282233644586,0.0,0.0
440,S440,-661.9360191563111,0.1753337321544389,0.0,0.0
441,S441,-662.2794643222459,0.1754157304451176,0.0,0.0
442,S442,-617.4885220309733,0.4095274772619805,0.0,0.0
443,S443,-658561.4117104525,0.003726272412056025,0.0,0.0
444,S444,-795.0633590656296,0.25660439633757287,0.0,0.0
445,S445,-790287.3126547314,0.006792149469548779,0.0,0.0
446,S446,-819884.0464170284,0.006515540927409053,0.0,0.0
447,S447,-768.9279391211471,0.4211092333273863,0.0,0.0
448,S448,-610963.8239745443,0.006680252739049007,0.0,0.0
449,S449,-790352.4161723532,0.006794721732526021,0.0,0.0
450,S450,17.303205605204276,13.910627559509564,0.0,0.0
451,S451,17.25036927214269,13.922452408449512,0.0,0.0
452,S452,21.018363991770897,18.518650629085645,0.0,0.0
453,S453,10.189977166032705,5.647597312419181,0.0,0.0
454,S454,8.51540774470831,19.458271817460258,0.0,0.0
455,S455,1.2516794823098136,12.13069192344159,0.0,0.0
456,S456,0.34889815820162706,9.796957242114907,0.0,0.0
457,S457,12.127410887305984,26.278021488145182,0.0,0.0
458,S458,11.294055658272338,6.891574286659474,0.0,0.0
459,S459,1.1950991814669647,12.122615308109948,0.0,0.0
