,Agent,Value,Consumption,i_a,m
335,S335,4.777970891109884,1.2560718308833416,0.25,0.5
336,S336,3.7344722569141076,1.392348499146804,0.25,0.5
337,S337,4.8952729268027015,1.2553965347219183,0.25,0.5
338,S338,-5.4172099181668845,1.675074990483798,0.25,0.5
339,S339,4.829088872364891,1.258429386469939,0.25,0.5
340,S340,-6.785462322769092,2.496849198675557,0.25,0.5
341,S341,-6.750695671847554,2.500680481159836,0.25,0.5
342,S342,-5.924108259953231,3.7032959122741302,0.25,0.5
343,S343,-6.9427047556767185,2.4968450051572493,0.25,0.5
344,S344,-3.321964714703839,2.392398422175408,0.25,0.5
345,S345,-2.5234003456390877,2.3981711611977103,0.25,0.5
346,S346,-3.5214753998528696,1.7997275131481258,0.25,0.5
347,S347,-2.1314506929464385,2.90826271103659,0.25,0.5
348,S348,-6.205113050293096,3.0872532473356937,0.25,0.5
349,S349,-2.476951446182382,2.3946799378303325,0.25,0.5
350,S350,-2.525499951703986,1.797766096220157,0.25,0.5
351,S351,-2.46593812835699,1.7988906200434776,0.25,0.5
352,S352,-8.523117100198242,0.6690745211735416,0.25,0.5
353,S353,-2.7774560910647654,1.6859232740692014,0.25,0.5
354,S354,-8.303295895424581,2.4917120272047573,0.25,0.5
355,S355,-12.616880384005908,1.1148413686819048,0.25,0.5
356,S356,-8.543141940169177,2.2878017935811092,0.25,0.5
357,S357,-12.299775727878338,1.1486535748260904,0.25,0.5
358,S358,-8.809126754797923,0.6710778079771198,0.25,0.5
359,S359,-12.590118730470635,1.1144759776163586,0.25,0.5
360,S360,-2.6002235890221477,1.035132873643288,0.25,0.5
361,S361,-2.5491527815521877,1.0365197088351839,0.25,0.5
362,S362,-3.4183450760110485,0.8680818933391466,0.25,0.5
363,S363,-2.2307412215477442,1.4696033142080385,0.25,0.5
364,S364,-7.7665857161855225,1.1921220172422333,0.25,0.5
365,S365,-7.107548691731696,1.6962736810335948,0.25,0.5
366,S366,-6.420864407217834,1.9825757077413513,0.25,0.5
367,S367,-8.30231758680895,1.1547133944495445,0.25,0.5
368,S368,-3.000208736586119,0.9742341131468407,0.25,0.5
369,S369,-7.079936798052717,1.6932505941351546,0.25,0.5
370,S370,-2.826115865220839,3.2084145974302944,0.25,0.5
371,S371,-2.746826972092673,3.1938715475533233,0.25,0.5
372,S372,-3.227892543259192,3.2084160846200795,0.25,0.5
373,S373,-3.98385953308508,2.1663055531831747,0.25,0.5
374,S374,-6.28612556366686,4.392026825233886,0.25,0.5
375,S375,-7.377550482210319,2.099472234333284,0.25,0.5
376,S376,-7.1113644234286895,2.593054653835274,0.25,0.5
377,S377,-6.49711862139714,4.027242859684893,0.25,0.5
378,S378,-4.206319047327361,2.066486543711766,0.25,0.5
379,S379,-7.319283416606593,2.099061669712395,0.25,0.5
380,S380,-8.370061920447336,0.6574175982597705,0.25,0.5
381,S381,-8.316430789074188,0.6591886119468539,0.25,0.5
382,S382,-4.428174393419618,1.6333792835238135,0.25,0.5
383,S383,-7.863099346217372,0.6574196245679504,0.25,0.5
384,S384,-11.112101250202938,0.8709307655483699,0.25,0.5
385,S385,-6.682125607006411,2.0118251288603215,0.25,0.5
386,S386,-10.504435731350435,0.8709307165654671,0.25,0.5
387,S387,-6.9587022505397504,1.9935758029801365,0.25,0.5
